"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"02431099999","2010-12-10","59.8666666","15.25","289.0","KLOTEN, SW","  13.8","24","  11.5","24","1011.7","24","976.0","24"," 28.5","23","  2.9","24","  5.8","999.9","  21.0"," ","   9.0"," "," 0.00","G","999.9","001000"
"02431099999","2010-12-11","59.8666666","15.25","289.0","KLOTEN, SW","  21.1","24","  19.9","24"," 998.3","24","963.3","24"," 11.7","22","  3.0","24","  5.8","999.9","  24.6"," ","   9.1"," "," 0.03","G","999.9","101000"
"02431099999","2010-12-12","59.8666666","15.25","289.0","KLOTEN, SW","  13.6","22","  10.1","22","1016.6","22","980.7","22"," 31.1","22","  4.1","22","  5.8","999.9","  23.2"," ","   8.1"," "," 0.02","G","999.9","000000"
"02431099999","2010-12-13","59.8666666","15.25","289.0","KLOTEN, SW","  19.2","14","  16.8","14","1028.0","14","991.9","14"," 29.4","14","  5.5","14","  7.8","999.9","  20.8","*","  13.6"," "," 0.00","G","999.9","000000"
"02431099999","2010-12-14","59.8666666","15.25","289.0","KLOTEN, SW","  12.1","24","   9.5","24","1030.7","24","994.2","24"," 25.7","24","  3.4","24","  5.8","999.9","  21.0"," ","   3.7","*"," 0.00","G","999.9","001000"
"02431099999","2010-12-15","59.8666666","15.25","289.0","KLOTEN, SW","  17.0","24","  15.7","24","1023.4","24","987.4","24"," 17.0","24","  3.0","24","  5.8","999.9","  19.8"," ","   3.7"," "," 0.00","G","999.9","000000"
"02431099999","2010-12-16","59.8666666","15.25","289.0","KLOTEN, SW","  23.9","24","  23.2","24"," 988.9","24","954.4","24","  6.9","20","  3.2","24","  3.9","999.9","  28.8"," ","  15.1"," "," 0.04","G","999.9","001000"
"02431099999","2010-12-17","59.8666666","15.25","289.0","KLOTEN, SW","  24.3","24","  23.5","24"," 999.2","24","964.4","24","  5.7","24","  4.6","24","  9.7","999.9","  28.0"," ","  21.4"," "," 0.35","G","999.9","001000"
"02431099999","2010-12-18","59.8666666","15.25","289.0","KLOTEN, SW","  20.7","24","  18.6","24","1012.5","24","977.0","24","  3.3","22","  7.3","24","  9.7","999.9","  25.3"," ","  17.6","*"," 0.08","G","999.9","001000"
"02431099999","2010-12-19","59.8666666","15.25","289.0","KLOTEN, SW","  16.5","24","  14.1","24","1004.2","24","968.9","24","  1.0","23","  6.5","24","  9.7","999.9","  19.0"," ","  15.6"," "," 0.06","G","999.9","001000"
"02431099999","2010-12-20","59.8666666","15.25","289.0","KLOTEN, SW","  10.9","24","   8.0","24","1001.6","24","966.1","24","  9.0","24","  5.1","24","  7.8","999.9","  17.1"," ","   2.3","*"," 0.15","G","999.9","001000"
"02431099999","2010-12-21","59.8666666","15.25","289.0","KLOTEN, SW","  -2.4","24","  -6.3","24","1006.4","24","970.3","24"," 27.3","24","  1.8","24","  3.9","999.9","   5.7"," "," -14.6","*"," 0.02","G","999.9","001000"
"02431099999","2010-12-22","59.8666666","15.25","289.0","KLOTEN, SW","  -5.9","24","  -9.7","24","1016.1","24","979.5","24"," 22.3","24","  0.9","24","  1.9","999.9","   4.1","*"," -18.2"," "," 0.00","G","999.9","001000"
"02431099999","2010-12-23","59.8666666","15.25","289.0","KLOTEN, SW","   4.4","24","   1.6","24","1022.9","24","986.4","24","  8.8","24","  1.9","24","  1.9","999.9","   9.3"," ","  -2.4"," "," 0.00","G","999.9","001000"
"02431099999","2010-12-24","59.8666666","15.25","289.0","KLOTEN, SW","   4.0","24","   1.1","24","1021.3","24","984.8","24","  6.9","24","  3.4","24","  5.8","999.9","   7.9","*","   0.5"," "," 0.02","G","999.9","001000"
"02431099999","2010-12-25","59.8666666","15.25","289.0","KLOTEN, SW","  10.5","24","   8.2","24","1019.1","24","982.9","24"," 20.6","24","  4.1","24","  5.8","999.9","  15.4","*","   4.3"," "," 0.00","G","999.9","001000"
"02431099999","2010-12-26","59.8666666","15.25","289.0","KLOTEN, SW","  19.3","23","  16.9","23","1012.8","23","977.3","23","  4.0","23","  6.0","23","  7.8","999.9","  20.8"," ","  12.4"," "," 0.02","G","999.9","001000"
"02431099999","2010-12-27","59.8666666","15.25","289.0","KLOTEN, SW","  18.0","24","  15.9","24","1020.1","24","984.3","24","  5.7","24","  3.1","24","  5.8","999.9","  19.2"," ","  17.1","*"," 0.05","G","999.9","001000"
"02431099999","2010-12-28","59.8666666","15.25","289.0","KLOTEN, SW","  13.4","24","  11.2","24","1028.8","24","992.4","24"," 24.8","24","  2.3","24","  3.9","999.9","  18.1"," ","   6.4"," "," 0.04","G","999.9","001000"
"02431099999","2010-12-29","59.8666666","15.25","289.0","KLOTEN, SW","  16.9","23","  15.4","23","1027.4","23","991.2","23"," 10.2","21","  1.9","23","  3.9","999.9","  17.8","*","  14.5"," "," 0.00","G","999.9","001000"
"02431099999","2010-12-30","59.8666666","15.25","289.0","KLOTEN, SW","  13.7","24","  11.3","24","1014.6","24","978.7","24"," 28.6","24","  3.2","24","  7.8","999.9","  26.8","*","   6.1"," "," 0.03","F","999.9","001000"
"02431099999","2010-12-31","59.8666666","15.25","289.0","KLOTEN, SW","  23.1","24","  20.8","24","1003.4","24","968.3","24"," 22.6","24","  5.1","24","  9.7","999.9","  30.4","*","  12.2"," "," 0.04","F","999.9","001000"
