city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id,csafp,csa_name,csa_name_short,cbsafp,cbsa_name,cbsa_name_short,geometry,type,location_id,name,name_short
Mahikeng,Mahikeng,-25.8652,25.6442,South Africa,ZA,ZAF,North West,admin,NA,1710965423,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1710965423,Mahikeng,Mahikeng
Bloemfontein,Bloemfontein,-29.12,26.2299,South Africa,ZA,ZAF,Free State,primary,463064,1710495933,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1710495933,Bloemfontein,Bloemfontein
Cape Town,Cape Town,-33.92,18.435,South Africa,ZA,ZAF,Western Cape,primary,3215000,1710680650,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1710680650,Cape Town,Cape Town
Zambezi,Zambezi,-13.54,23.1099,Zambia,ZM,ZMB,North-Western,NA,7074,1894660797,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894660797,Zambezi,Zambezi
Solwezi,Solwezi,-12.1796,26.4,Zambia,ZM,ZMB,North-Western,admin,65000,1894777820,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894777820,Solwezi,Solwezi
Lusaka,Lusaka,-15.4166,28.2833,Zambia,ZM,ZMB,Lusaka,primary,1328000,1894157390,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894157390,Lusaka,Lusaka
Kaoma,Kaoma,-14.7796,24.8,Zambia,ZM,ZMB,Western,NA,14212,1894846267,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894846267,Kaoma,Kaoma
Chipata,Chipata,-13.6296,32.64,Zambia,ZM,ZMB,Eastern,admin,85963,1894816262,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894816262,Chipata,Chipata
Senanga,Senanga,-16.1196,23.27,Zambia,ZM,ZMB,Western,NA,10005,1894742251,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894742251,Senanga,Senanga
Sesheke,Sesheke,-17.4695,24.3,Zambia,ZM,ZMB,Western,NA,20149,1894753767,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894753767,Sesheke,Sesheke
Chililabombwe,Chililabombwe,-12.3696,27.82,Zambia,ZM,ZMB,Copperbelt,NA,82068,1894950283,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894950283,Chililabombwe,Chililabombwe
Chingola,Chingola,-12.5396,27.85,Zambia,ZM,ZMB,Copperbelt,NA,182015,1894202007,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894202007,Chingola,Chingola
Kasempa,Kasempa,-13.4596,25.82,Zambia,ZM,ZMB,North-Western,NA,5622,1894152710,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894152710,Kasempa,Kasempa
Kitwe,Kitwe,-12.81,28.22,Zambia,ZM,ZMB,Copperbelt,NA,404901,1894321752,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894321752,Kitwe,Kitwe
Mufulira,Mufulira,-12.55,28.26,Zambia,ZM,ZMB,Copperbelt,NA,153624,1894907880,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894907880,Mufulira,Mufulira
Nchelenge,Nchelenge,-9.3496,28.73,Zambia,ZM,ZMB,Luapula,NA,23693,1894890604,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894890604,Nchelenge,Nchelenge
Mazabuka,Mazabuka,-15.86,27.76,Zambia,ZM,ZMB,Southern,NA,64006,1894390715,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894390715,Mazabuka,Mazabuka
Lukulu,Lukulu,-14.3896,23.24,Zambia,ZM,ZMB,Western,NA,3349,1894281443,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894281443,Lukulu,Lukulu
Kafue,Kafue,-15.78,28.18,Zambia,ZM,ZMB,Lusaka,NA,47554,1894930695,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894930695,Kafue,Kafue
Lundazi,Lundazi,-12.2895,33.17,Zambia,ZM,ZMB,Eastern,NA,11635,1894277247,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894277247,Lundazi,Lundazi
Mansa,Mansa,-11.2,28.89,Zambia,ZM,ZMB,Luapula,admin,42277,1894038366,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894038366,Mansa,Mansa
Mwinilunga,Mwinilunga,-11.7396,24.44,Zambia,ZM,ZMB,North-Western,NA,13798,1894210586,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894210586,Mwinilunga,Mwinilunga
Mumbwa,Mumbwa,-14.9796,27.07,Zambia,ZM,ZMB,Central,NA,19086,1894568812,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894568812,Mumbwa,Mumbwa
Kalabo,Kalabo,-14.9896,22.68,Zambia,ZM,ZMB,Western,NA,7731,1894966417,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894966417,Kalabo,Kalabo
Nyimba,Nyimba,-14.5495,30.81,Zambia,ZM,ZMB,Eastern,NA,1336,1894088472,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894088472,Nyimba,Nyimba
Kapiri Mposhi,Kapiri Mposhi,-13.9696,28.66,Zambia,ZM,ZMB,Central,NA,37942,1894676779,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894676779,Kapiri Mposhi,Kapiri Mposhi
Kabwe,Kabwe,-14.44,28.45,Zambia,ZM,ZMB,Central,admin,188979,1894711746,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894711746,Kabwe,Kabwe
Ndola,Ndola,-12.9999,28.65,Zambia,ZM,ZMB,Copperbelt,admin,396339,1894032745,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894032745,Ndola,Ndola
Kasama,Kasama,-10.1996,31.1799,Zambia,ZM,ZMB,Northern,admin,200000,1894305215,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894305215,Kasama,Kasama
Mbala,Mbala,-8.84,31.37,Zambia,ZM,ZMB,Northern,NA,20570,1894671312,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894671312,Mbala,Mbala
Kawambwa,Kawambwa,-9.7795,29.08,Zambia,ZM,ZMB,Luapula,NA,20589,1894964184,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894964184,Kawambwa,Kawambwa
Luanshya,Luanshya,-13.1333,28.4,Zambia,ZM,ZMB,Copperbelt,NA,151993,1894410334,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894410334,Luanshya,Luanshya
Mongu,Mongu,-15.2796,23.12,Zambia,ZM,ZMB,Western,admin,52534,1894761291,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894761291,Mongu,Mongu
Mpika,Mpika,-11.83,31.46,Zambia,ZM,ZMB,Muchinga,NA,28445,1894224372,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894224372,Mpika,Mpika
Chinsali,Chinsali,-10.5496,32.06,Zambia,ZM,ZMB,Muchinga,admin,14015,1894041491,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894041491,Chinsali,Chinsali
Livingstone,Livingstone,-17.86,25.86,Zambia,ZM,ZMB,Southern,NA,165480,1894634581,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894634581,Livingstone,Livingstone
Choma,Choma,-16.8095,26.97,Zambia,ZM,ZMB,Southern,admin,46746,1894419971,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1894419971,Choma,Choma
Plumtree,Plumtree,-20.4795,27.82,Zimbabwe,ZW,ZWE,NA,NA,2148,1716916272,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716916272,Plumtree,Plumtree
Kariba,Kariba,-16.5296,28.8,Zimbabwe,ZW,ZWE,NA,NA,25531,1716563536,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716563536,Kariba,Kariba
Hwange,Hwange,-18.37,26.5,Zimbabwe,ZW,ZWE,NA,NA,33989,1716416748,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716416748,Hwange,Hwange
Chiredzi,Chiredzi,-21.0496,31.66,Zimbabwe,ZW,ZWE,NA,NA,28205,1716636761,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716636761,Chiredzi,Chiredzi
Mazowe,Mazowe,-17.5196,30.97,Zimbabwe,ZW,ZWE,Mashonaland Central,NA,9966,1716608716,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716608716,Mazowe,Mazowe
Zvishavane,Zvishavane,-20.3296,30.05,Zimbabwe,ZW,ZWE,Masvingo,NA,35896,1716895095,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716895095,Zvishavane,Zvishavane
Shamva,Shamva,-17.3196,31.57,Zimbabwe,ZW,ZWE,Mashonaland Central,NA,10317,1716210091,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716210091,Shamva,Shamva
Harare,Harare,-17.8178,31.0447,Zimbabwe,ZW,ZWE,Harare,primary,1572000,1716196799,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716196799,Harare,Harare
Kwekwe,Kwekwe,-18.9296,29.8,Zimbabwe,ZW,ZWE,Midlands,NA,99149,1716327793,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716327793,Kwekwe,Kwekwe
Kadoma,Kadoma,-18.33,29.9099,Zimbabwe,ZW,ZWE,Mashonaland West,NA,79174,1716398005,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716398005,Kadoma,Kadoma
Gwanda,Gwanda,-20.9396,29.01,Zimbabwe,ZW,ZWE,Matabeleland South,NA,14450,1716612305,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716612305,Gwanda,Gwanda
Chinhoyi,Chinhoyi,-17.3596,30.18,Zimbabwe,ZW,ZWE,NA,NA,61739,1716523245,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716523245,Chinhoyi,Chinhoyi
Beitbridge,Beitbridge,-22.2096,29.99,Zimbabwe,ZW,ZWE,NA,NA,26459,1716929295,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716929295,Beitbridge,Beitbridge
Mutare,Mutare,-18.97,32.65,Zimbabwe,ZW,ZWE,Manicaland,NA,249365,1716060405,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716060405,Mutare,Mutare
Gweru,Gweru,-19.45,29.82,Zimbabwe,ZW,ZWE,NA,NA,183358,1716621481,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716621481,Gweru,Gweru
Karoi,Karoi,-16.8196,29.68,Zimbabwe,ZW,ZWE,Mashonaland West,NA,25030,1716627056,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716627056,Karoi,Karoi
Masvingo,Masvingo,-20.0596,30.82,Zimbabwe,ZW,ZWE,Masvingo,NA,76311,1716049475,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716049475,Masvingo,Masvingo
Bulawayo,Bulawayo,-20.17,28.58,Zimbabwe,ZW,ZWE,Bulawayo,NA,699385,1716032632,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716032632,Bulawayo,Bulawayo
Victoria Falls,Victoria Falls,-17.9296,25.84,Zimbabwe,ZW,ZWE,Matabeleland North,NA,35761,1716149447,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716149447,Victoria Falls,Victoria Falls
Chitungwiza,Chitungwiza,-18,31.1,Zimbabwe,ZW,ZWE,Harare,NA,340360,1716688236,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1716688236,Chitungwiza,Chitungwiza
Maqat,Maqat,47.6482,53.3265,Kazakhstan,KZ,KAZ,Atyraū,NA,14082,1398887034,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398887034,Maqat,Maqat
Zhangaozen,Zhangaozen,43.3004,52.8,Kazakhstan,KZ,KAZ,Mangghystaū,NA,8895,1398274968,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398274968,Zhangaozen,Zhangaozen
Taraz,Taraz,42.9,71.365,Kazakhstan,KZ,KAZ,Zhambyl,admin,358153,1398626276,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398626276,Taraz,Taraz
Shymkent,Shymkent,42.32,69.595,Kazakhstan,KZ,KAZ,Ongtüstik Qazaqstan,admin,465392,1398791401,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398791401,Shymkent,Shymkent
Oral,Oral,51.2711,51.335,Kazakhstan,KZ,KAZ,Batys Qazaqstan,admin,209788,1398593972,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398593972,Oral,Oral
Balqash,Balqash,46.8532,74.9502,Kazakhstan,KZ,KAZ,Qaraghandy,NA,81364,1398134106,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398134106,Balqash,Balqash
Zaysan,Zaysan,47.4752,84.8598,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,NA,17600,1398700526,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398700526,Zaysan,Zaysan
Oytal,Oytal,42.9153,73.2549,Kazakhstan,KZ,KAZ,Zhambyl,NA,22673,1398816918,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398816918,Oytal,Oytal
Zholymbet,Zholymbet,51.7502,71.7099,Kazakhstan,KZ,KAZ,Aqmola,NA,6876,1398035914,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398035914,Zholymbet,Zholymbet
Serebryansk,Serebryansk,49.6999,83.4249,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,NA,701,1398188434,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398188434,Serebryansk,Serebryansk
Chapaev,Chapaev,50.1915,51.1449,Kazakhstan,KZ,KAZ,Batys Qazaqstan,NA,6000,1398386733,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398386733,Chapaev,Chapaev
Ridder,Ridder,50.3554,83.5149,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,NA,56756,1398556139,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398556139,Ridder,Ridder
Zhaltyr,Zhaltyr,51.6324,69.8328,Kazakhstan,KZ,KAZ,Aqmola,NA,694,1398809487,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398809487,Zhaltyr,Zhaltyr
Atbasar,Atbasar,51.8219,68.3477,Kazakhstan,KZ,KAZ,Aqmola,NA,35819,1398900162,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398900162,Atbasar,Atbasar
Aqsay,Aqsay,51.1714,53.0349,Kazakhstan,KZ,KAZ,Batys Qazaqstan,NA,34799,1398621920,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398621920,Aqsay,Aqsay
Shemonaikha,Shemonaikha,50.6316,81.905,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,NA,27176,1398507085,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398507085,Shemonaikha,Shemonaikha
Atasu,Atasu,48.6903,71.6499,Kazakhstan,KZ,KAZ,Qaraghandy,NA,19616,1398926180,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398926180,Atasu,Atasu
Rudny,Rudny,52.9527,63.13,Kazakhstan,KZ,KAZ,Qostanay,NA,124000,1398701954,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398701954,Rudny,Rudny
Makhambet,Makhambet,47.6714,51.5798,Kazakhstan,KZ,KAZ,Atyraū,NA,8905,1398232608,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398232608,Makhambet,Makhambet
Fort Shevchenko,Fort Shevchenko,44.5171,50.2666,Kazakhstan,KZ,KAZ,Mangghystaū,NA,5213,1398201971,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398201971,Fort Shevchenko,Fort Shevchenko
Qusmuryn,Qusmuryn,52.458,64.6,Kazakhstan,KZ,KAZ,Qostanay,NA,8049,1398335766,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398335766,Qusmuryn,Qusmuryn
Oktyabrsk,Oktyabrsk,49.4731,57.4449,Kazakhstan,KZ,KAZ,Aqtöbe,NA,28196,1398394723,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398394723,Oktyabrsk,Oktyabrsk
Khromtau,Khromtau,50.2699,58.45,Kazakhstan,KZ,KAZ,Aqtöbe,NA,23715,1398766984,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398766984,Khromtau,Khromtau
Algha,Algha,49.9032,57.335,Kazakhstan,KZ,KAZ,Aqtöbe,NA,28267,1398920371,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398920371,Algha,Algha
Embi,Embi,48.8268,58.1442,Kazakhstan,KZ,KAZ,Aqtöbe,NA,18760,1398915734,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398915734,Embi,Embi
Ushtobe,Ushtobe,45.2653,77.97,Kazakhstan,KZ,KAZ,Almaty,NA,20492,1398940566,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398940566,Ushtobe,Ushtobe
Burylbaytal,Burylbaytal,44.9387,74.0303,Kazakhstan,KZ,KAZ,Zhambyl,NA,100,1398655547,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398655547,Burylbaytal,Burylbaytal
Zhanibek,Zhanibek,49.4276,46.8772,Kazakhstan,KZ,KAZ,Batys Qazaqstan,NA,8212,1398255562,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398255562,Zhanibek,Zhanibek
Esil,Esil,51.957,66.3775,Kazakhstan,KZ,KAZ,Aqmola,NA,13504,1398546225,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398546225,Esil,Esil
Derzhavinsk,Derzhavinsk,51.1021,66.3075,Kazakhstan,KZ,KAZ,Aqmola,NA,15848,1398070336,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398070336,Derzhavinsk,Derzhavinsk
Saryshaghan,Saryshaghan,46.1195,73.6191,Kazakhstan,KZ,KAZ,Qaraghandy,NA,4365,1398222668,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398222668,Saryshaghan,Saryshaghan
Turgay,Turgay,49.626,63.499,Kazakhstan,KZ,KAZ,Qostanay,NA,5277,1398845535,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398845535,Turgay,Turgay
Sarqan,Sarqan,45.4203,79.9149,Kazakhstan,KZ,KAZ,Almaty,NA,76919,1398159801,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398159801,Sarqan,Sarqan
Arqalyq,Arqalyq,50.2418,66.8976,Kazakhstan,KZ,KAZ,Qostanay,NA,55521,1398980293,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398980293,Arqalyq,Arqalyq
Shalqar,Shalqar,47.8363,59.6141,Kazakhstan,KZ,KAZ,Aqtöbe,NA,27256,1398440872,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398440872,Shalqar,Shalqar
Shieli,Shieli,44.167,66.75,Kazakhstan,KZ,KAZ,Qyzylorda,NA,29832,1398206798,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398206798,Shieli,Shieli
Bayghanin,Bayghanin,48.6917,55.874,Kazakhstan,KZ,KAZ,Aqtöbe,NA,7657,1398205914,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398205914,Bayghanin,Bayghanin
Zhezqazghan,Zhezqazghan,47.78,67.77,Kazakhstan,KZ,KAZ,Qaraghandy,NA,104357,1398121545,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398121545,Zhezqazghan,Zhezqazghan
Mangyshlak,Mangyshlak,43.6905,51.1417,Kazakhstan,KZ,KAZ,Mangghystaū,NA,147443,1398790140,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398790140,Mangyshlak,Mangyshlak
Zhosaly,Zhosaly,45.4877,64.078,Kazakhstan,KZ,KAZ,Qyzylorda,NA,20065,1398510696,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398510696,Zhosaly,Zhosaly
Beyneu,Beyneu,45.1834,55.1,Kazakhstan,KZ,KAZ,Mangghystaū,NA,32452,1398655445,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398655445,Beyneu,Beyneu
Qazaly,Qazaly,45.7628,62.1075,Kazakhstan,KZ,KAZ,Qyzylorda,NA,6582,1398983835,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398983835,Qazaly,Qazaly
Aral,Aral,46.8,61.6666,Kazakhstan,KZ,KAZ,Qyzylorda,NA,33017,1398109811,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398109811,Aral,Aral
Ayakoz,Ayakoz,47.9647,80.4297,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,NA,45861,1398040009,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398040009,Ayakoz,Ayakoz
Urzhar,Urzhar,47.1002,81.6048,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,NA,14826,1398461653,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398461653,Urzhar,Urzhar
Qapshaghay,Qapshaghay,43.8844,77.0687,Kazakhstan,KZ,KAZ,Almaty,NA,42167,1398594098,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398594098,Qapshaghay,Qapshaghay
Esik,Esik,43.3691,77.4438,Kazakhstan,KZ,KAZ,Almaty,NA,35319,1398166418,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398166418,Esik,Esik
Turkistan,Turkistan,43.3016,68.2549,Kazakhstan,KZ,KAZ,Ongtüstik Qazaqstan,NA,97360,1398398278,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398398278,Turkistan,Turkistan
Qaratau,Qaratau,43.1854,70.46,Kazakhstan,KZ,KAZ,Zhambyl,NA,37881,1398932329,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398932329,Qaratau,Qaratau
Sharbaqty,Sharbaqty,52.4999,78.1499,Kazakhstan,KZ,KAZ,Pavlodar,NA,107,1398705015,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398705015,Sharbaqty,Sharbaqty
Oostanay,Oostanay,53.2209,63.6283,Kazakhstan,KZ,KAZ,Qostanay,admin,236901,1398455461,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398455461,Oostanay,Oostanay
Kachiry,Kachiry,53.0804,76.09,Kazakhstan,KZ,KAZ,Pavlodar,NA,8931,1398362078,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398362078,Kachiry,Kachiry
Kishkenekol,Kishkenekol,53.6368,72.3414,Kazakhstan,KZ,KAZ,Soltüstik Qazaqstan,NA,6779,1398061261,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398061261,Kishkenekol,Kishkenekol
Bulaevo,Bulaevo,54.9053,70.44,Kazakhstan,KZ,KAZ,Soltüstik Qazaqstan,NA,9886,1398659796,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398659796,Bulaevo,Bulaevo
Shonzhy,Shonzhy,43.5421,79.4703,Kazakhstan,KZ,KAZ,Almaty,NA,3902,1398268525,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398268525,Shonzhy,Shonzhy
Qyzylorda,Qyzylorda,44.8,65.465,Kazakhstan,KZ,KAZ,Qyzylorda,admin,300000,1398248334,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398248334,Qyzylorda,Qyzylorda
Qaraghandy,Qaraghandy,49.885,73.115,Kazakhstan,KZ,KAZ,Qaraghandy,admin,451800,1398274508,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398274508,Qaraghandy,Qaraghandy
Ertis,Ertis,53.3453,75.4499,Kazakhstan,KZ,KAZ,Pavlodar,NA,9216,1398172080,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398172080,Ertis,Ertis
Tayynsha,Tayynsha,53.8481,69.7638,Kazakhstan,KZ,KAZ,Soltüstik Qazaqstan,NA,13148,1398304928,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398304928,Tayynsha,Tayynsha
Qulan,Qulan,42.9204,72.705,Kazakhstan,KZ,KAZ,Zhambyl,NA,13128,1398525079,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398525079,Qulan,Qulan
Shu,Shu,43.5953,73.7448,Kazakhstan,KZ,KAZ,Zhambyl,NA,42439,1398834769,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398834769,Shu,Shu
Kentau,Kentau,43.5165,68.5199,Kazakhstan,KZ,KAZ,Ongtüstik Qazaqstan,NA,57408,1398997742,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398997742,Kentau,Kentau
Oskemen,Oskemen,49.99,82.6149,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,admin,319067,1398371414,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398371414,Oskemen,Oskemen
Aqtau,Aqtau,43.6232,51.2365,Kazakhstan,KZ,KAZ,Mangghystaū,admin,4479,1398046759,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398046759,Aqtau,Aqtau
Taldyqorghan,Taldyqorghan,45,78.4,Kazakhstan,KZ,KAZ,Almaty,admin,88380,1398112507,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398112507,Taldyqorghan,Taldyqorghan
Astana,Astana,51.1811,71.4278,Kazakhstan,KZ,KAZ,Astana,primary,345604,1398516045,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398516045,Astana,Astana
Aqtobe,Aqtobe,50.28,57.17,Kazakhstan,KZ,KAZ,Aqtöbe,admin,262457,1398602716,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398602716,Aqtobe,Aqtobe
Kokshetau,Kokshetau,53.3,69.42,Kazakhstan,KZ,KAZ,Aqmola,admin,128873,1398375387,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398375387,Kokshetau,Kokshetau
Petropavlovsk,Petropavlovsk,54.88,69.22,Kazakhstan,KZ,KAZ,Soltüstik Qazaqstan,admin,228238,1398252858,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398252858,Petropavlovsk,Petropavlovsk
Pavlodar,Pavlodar,52.3,76.95,Kazakhstan,KZ,KAZ,Pavlodar,admin,329002,1398790087,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398790087,Pavlodar,Pavlodar
Otar,Otar,43.5346,75.2139,Kazakhstan,KZ,KAZ,Zhambyl,NA,11238,1398243169,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398243169,Otar,Otar
Almaty,Almaty,43.325,76.915,Kazakhstan,KZ,KAZ,Almaty,admin,1209000,1398351701,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398351701,Almaty,Almaty
Bestobe,Bestobe,52.4997,73.0997,Kazakhstan,KZ,KAZ,Aqmola,NA,7189,1398545422,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398545422,Bestobe,Bestobe
Arys,Arys,42.4369,68.8048,Kazakhstan,KZ,KAZ,Ongtüstik Qazaqstan,NA,42648,1398483570,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398483570,Arys,Arys
Lenger,Lenger,42.1899,69.8799,Kazakhstan,KZ,KAZ,Ongtüstik Qazaqstan,NA,23058,1398031838,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1398031838,Lenger,Lenger
